participant,trial,model_name,condition,human_choice,model_choice,prompt,nll
10,4,claude-sonnet-4-5,money,I,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press",
10,5,claude-sonnet-4-5,money,I,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press",
10,6,claude-sonnet-4-5,money,I,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press T). You press",
10,7,claude-sonnet-4-5,money,I,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press T). You press",
10,8,claude-sonnet-4-5,money,T,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press T). You press",
10,9,claude-sonnet-4-5,money,I,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press T). You press <<T>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press T). You press",
10,10,claude-sonnet-4-5,money,I,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press T). You press <<T>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 1000$ in two years (press T). You press",
10,11,claude-sonnet-4-5,money,I,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press T). You press <<T>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 1000$ in two years (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press",
10,12,claude-sonnet-4-5,money,T,I,"In the following you will be presented with multiple choices between two options I and T.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 510$ in one year (press T). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 505$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press T). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press T). You press <<T>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 1000$ in two years (press T). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press T). You press <<I>>.
You have the choice between receive 500$ immediately (press I) or receive 750$ in one year (press T). You press",
11,0,claude-sonnet-4-5,money,F,F,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press",
11,1,claude-sonnet-4-5,money,F,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press",
11,2,claude-sonnet-4-5,money,W,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press",
11,3,claude-sonnet-4-5,money,F,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press",
11,4,claude-sonnet-4-5,money,W,F,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press <<F>>.
You have the choice between paying 500$ immediately (press F) or paying 510$ in one year (press W). You press",
11,5,claude-sonnet-4-5,money,W,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press <<F>>.
You have the choice between paying 500$ immediately (press F) or paying 510$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5500$ in one year (press W). You press",
11,6,claude-sonnet-4-5,money,F,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press <<F>>.
You have the choice between paying 500$ immediately (press F) or paying 510$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5500$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5100$ in one year (press W). You press",
11,7,claude-sonnet-4-5,money,F,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press <<F>>.
You have the choice between paying 500$ immediately (press F) or paying 510$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5500$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5100$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ in one year (press F) or receiving 750$ in two years (press W). You press",
11,8,claude-sonnet-4-5,money,F,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press <<F>>.
You have the choice between paying 500$ immediately (press F) or paying 510$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5500$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5100$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ in one year (press F) or receiving 750$ in two years (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 1000$ in two years (press W). You press",
11,9,claude-sonnet-4-5,money,W,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press <<F>>.
You have the choice between paying 500$ immediately (press F) or paying 510$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5500$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5100$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ in one year (press F) or receiving 750$ in two years (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 1000$ in two years (press W). You press <<F>>.
You have the choice between wait 500$ immediately (press F) or wait 750$ in one year (press W). You press",
11,10,claude-sonnet-4-5,money,W,W,"In the following you will be presented with multiple choices between two options F and W.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press F) or receiving 550$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 600$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 750$ in one year (press W). You press <<W>>.
You have the choice between paying 500$ immediately (press F) or paying 550$ in one year (press W). You press <<F>>.
You have the choice between paying 500$ immediately (press F) or paying 510$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5500$ in one year (press W). You press <<W>>.
You have the choice between receiving 5000$ immediately (press F) or receiving 5100$ in one year (press W). You press <<F>>.
You have the choice between receiving 500$ in one year (press F) or receiving 750$ in two years (press W). You press <<F>>.
You have the choice between receiving 500$ immediately (press F) or receiving 1000$ in two years (press W). You press <<F>>.
You have the choice between wait 500$ immediately (press F) or wait 750$ in one year (press W). You press <<W>>.
You have the choice between receive 500$ immediately (press F) or receive 750$ in one year (press W). You press",
12,0,claude-sonnet-4-5,money,J,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press",
12,1,claude-sonnet-4-5,money,J,J,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press",
12,2,claude-sonnet-4-5,money,J,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press",
12,3,claude-sonnet-4-5,money,J,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press",
12,4,claude-sonnet-4-5,money,B,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 510$ in one year (press B). You press",
12,5,claude-sonnet-4-5,money,J,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 510$ in one year (press B). You press <<B>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 5500$ in one year (press B). You press",
12,6,claude-sonnet-4-5,money,B,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 510$ in one year (press B). You press <<B>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 5500$ in one year (press B). You press <<J>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 6000$ in one year (press B). You press",
12,7,claude-sonnet-4-5,money,B,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 510$ in one year (press B). You press <<B>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 5500$ in one year (press B). You press <<J>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 6000$ in one year (press B). You press <<B>>.
You have the choice between receiving 500$ in one year (press J) or receiving 750$ in two years (press B). You press",
12,8,claude-sonnet-4-5,money,B,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 510$ in one year (press B). You press <<B>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 5500$ in one year (press B). You press <<J>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 6000$ in one year (press B). You press <<B>>.
You have the choice between receiving 500$ in one year (press J) or receiving 750$ in two years (press B). You press <<B>>.
You have the choice between receiving 500$ immediately (press J) or receiving 1000$ in two years (press B). You press",
12,9,claude-sonnet-4-5,money,B,J,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 510$ in one year (press B). You press <<B>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 5500$ in one year (press B). You press <<J>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 6000$ in one year (press B). You press <<B>>.
You have the choice between receiving 500$ in one year (press J) or receiving 750$ in two years (press B). You press <<B>>.
You have the choice between receiving 500$ immediately (press J) or receiving 1000$ in two years (press B). You press <<B>>.
You have the choice between wait 500$ immediately (press J) or wait 750$ in one year (press B). You press",
12,10,claude-sonnet-4-5,money,J,B,"In the following you will be presented with multiple choices between two options J and B.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press J) or receiving 550$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 600$ in one year (press B). You press <<J>>.
You have the choice between receiving 500$ immediately (press J) or receiving 750$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 550$ in one year (press B). You press <<J>>.
You have the choice between paying 500$ immediately (press J) or paying 510$ in one year (press B). You press <<B>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 5500$ in one year (press B). You press <<J>>.
You have the choice between receiving 5000$ immediately (press J) or receiving 6000$ in one year (press B). You press <<B>>.
You have the choice between receiving 500$ in one year (press J) or receiving 750$ in two years (press B). You press <<B>>.
You have the choice between receiving 500$ immediately (press J) or receiving 1000$ in two years (press B). You press <<B>>.
You have the choice between wait 500$ immediately (press J) or wait 750$ in one year (press B). You press <<B>>.
You have the choice between reduce 500$ immediately (press J) or reduce 750$ in one year (press B). You press",
13,0,claude-sonnet-4-5,money,M,W,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press",
13,1,claude-sonnet-4-5,money,M,M,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press",
13,2,claude-sonnet-4-5,money,M,M,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 505$ in one year (press M). You press",
13,3,claude-sonnet-4-5,money,W,W,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 505$ in one year (press M). You press <<M>>.
You have the choice between paying 500$ immediately (press W) or paying 550$ in one year (press M). You press",
13,4,claude-sonnet-4-5,money,W,W,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 505$ in one year (press M). You press <<M>>.
You have the choice between paying 500$ immediately (press W) or paying 550$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 510$ in one year (press M). You press",
13,5,claude-sonnet-4-5,money,W,W,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 505$ in one year (press M). You press <<M>>.
You have the choice between paying 500$ immediately (press W) or paying 550$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 510$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 505$ in one year (press M). You press",
13,6,claude-sonnet-4-5,money,M,M,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 505$ in one year (press M). You press <<M>>.
You have the choice between paying 500$ immediately (press W) or paying 550$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 510$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 505$ in one year (press M). You press <<W>>.
You have the choice between receiving 5000$ immediately (press W) or receiving 5500$ in one year (press M). You press",
13,7,claude-sonnet-4-5,money,M,M,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 505$ in one year (press M). You press <<M>>.
You have the choice between paying 500$ immediately (press W) or paying 550$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 510$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 505$ in one year (press M). You press <<W>>.
You have the choice between receiving 5000$ immediately (press W) or receiving 5500$ in one year (press M). You press <<M>>.
You have the choice between receiving 5000$ immediately (press W) or receiving 5100$ in one year (press M). You press",
13,8,claude-sonnet-4-5,money,M,M,"In the following you will be presented with multiple choices between two options W and M.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press W) or receiving 550$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 510$ in one year (press M). You press <<M>>.
You have the choice between receiving 500$ immediately (press W) or receiving 505$ in one year (press M). You press <<M>>.
You have the choice between paying 500$ immediately (press W) or paying 550$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 510$ in one year (press M). You press <<W>>.
You have the choice between paying 500$ immediately (press W) or paying 505$ in one year (press M). You press <<W>>.
You have the choice between receiving 5000$ immediately (press W) or receiving 5500$ in one year (press M). You press <<M>>.
You have the choice between receiving 5000$ immediately (press W) or receiving 5100$ in one year (press M). You press <<M>>.
You have the choice between receiving 5000$ immediately (press W) or receiving 5050$ in one year (press M). You press",
